,line_id,name,shortName,mode,networkId,impactedObjects,file_lastUpdatedDate
443,line:IDFM:C01114,82,82,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['d1feb904-b3ae-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C01114', 'name': '82', 'type': 'line'}, {'disruptionIds': ['d1feb904-b3ae-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:7749', 'name': 'Château', 'type': 'stop_point'}, {'disruptionIds': ['d1feb904-b3ae-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:29277', 'name': 'Sainte-Foy', 'type': 'stop_point'}, {'disruptionIds': ['d1feb904-b3ae-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:28710', 'name': 'Général Gouraud', 'type': 'stop_point'}, {'disruptionIds': ['d1feb904-b3ae-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:19826', 'name': ""Rue de l'Eglise"", 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
444,line:IDFM:C01115,83,83,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['36dced94-b32a-11ef-ab9b-0a58a9feac02', '3af007fe-b32a-11ef-a448-0a58a9feac02', 'd7a71ecc-b2d3-11ef-90f2-0a58a9feac02', '9895bcd2-b1f4-11ef-ab9b-0a58a9feac02', 'd1d189c0-b31d-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C01115', 'name': '83', 'type': 'line'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:37732', 'name': 'Observatoire - Port Royal', 'type': 'stop_point'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:28426', 'name': 'Sèvres - Babylone', 'type': 'stop_point'}, {'disruptionIds': ['36dced94-b32a-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:36944', 'name': ""Place d'Italie - Mairie du 13e"", 'type': 'stop_point'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:27123', 'name': 'Observatoire - Assas', 'type': 'stop_point'}, {'disruptionIds': ['36dced94-b32a-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:29814', 'name': 'Tolbiac - Baudricourt', 'type': 'stop_point'}, {'disruptionIds': ['36dced94-b32a-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:25329', 'name': 'Institut Dentaire', 'type': 'stop_point'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:27126', 'name': 'Michelet', 'type': 'stop_point'}, {'disruptionIds': ['36dced94-b32a-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:25334', 'name': 'Lycée Claude Monet', 'type': 'stop_point'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:27125', 'name': 'Fleurus', 'type': 'stop_point'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:27120', 'name': 'Guynemer - Vavin', 'type': 'stop_point'}, {'disruptionIds': ['9895bcd2-b1f4-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:37730', 'name': ""Rennes - d'Assas"", 'type': 'stop_point'}, {'disruptionIds': ['36dced94-b32a-11ef-ab9b-0a58a9feac02'], 'id': 'stop_point:IDFM:29811', 'name': ""Place d'Italie - Auriol"", 'type': 'stop_point'}, {'disruptionIds': ['d1d189c0-b31d-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:35141', 'name': 'Solferino - Bellechasse', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:27127', 'name': 'Observatoire - Assas', 'type': 'stop_point'}, {'disruptionIds': ['d1d189c0-b31d-11ef-90f2-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:36305', 'name': 'Assemblée Nationale', 'type': 'stop_point'}, {'disruptionIds': ['d1d189c0-b31d-11ef-90f2-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29816', 'name': 'Lille - Université', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:22716', 'name': 'Sèvres - Babylone', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:26887', 'name': 'Observatoire - Port Royal', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:27128', 'name': ""Rennes - d'Assas"", 'type': 'stop_point'}, {'disruptionIds': ['3af007fe-b32a-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:26780', 'name': 'Tolbiac - Baudricourt', 'type': 'stop_point'}, {'disruptionIds': ['3af007fe-b32a-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:23622', 'name': 'Institut Dentaire', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:23621', 'name': 'Michelet', 'type': 'stop_point'}, {'disruptionIds': ['3af007fe-b32a-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:23625', 'name': 'Lycée Claude Monet', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:26784', 'name': 'Guynemer - Vavin', 'type': 'stop_point'}, {'disruptionIds': ['d7a71ecc-b2d3-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:27124', 'name': 'Fleurus', 'type': 'stop_point'}, {'disruptionIds': ['3af007fe-b32a-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:27072', 'name': ""Place d'Italie - Mairie du 13e"", 'type': 'stop_point'}, {'disruptionIds': ['d1d189c0-b31d-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:463957', 'name': 'Invalides', 'type': 'stop_point'}, {'disruptionIds': ['3af007fe-b32a-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:9516', 'name': ""Place d'Italie - Auriol"", 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
445,line:IDFM:C01116,84,84,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['61de29de-b331-11ef-a448-0a58a9feac02', '8f5f4b04-b2eb-11ef-845d-0a58a9feac02', '721d0948-8963-11ef-b0c7-0a58a9feac02'], 'id': 'line:IDFM:C01116', 'name': '84', 'type': 'line'}, {'disruptionIds': ['8f5f4b04-b2eb-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:24865', 'name': 'Pereire - Maréchal Juin', 'type': 'stop_point'}, {'disruptionIds': ['8f5f4b04-b2eb-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:8060', 'name': 'Square Sainte-Odile', 'type': 'stop_point'}, {'disruptionIds': ['8f5f4b04-b2eb-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:462450', 'name': 'Reims-Pitet', 'type': 'stop_point'}, {'disruptionIds': ['8f5f4b04-b2eb-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:22848', 'name': 'Reims - Hôtel des Impôts', 'type': 'stop_point'}, {'disruptionIds': ['8f5f4b04-b2eb-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:40519', 'name': 'Pereire - Le Chatelier', 'type': 'stop_point'}, {'disruptionIds': ['61de29de-b331-11ef-a448-0a58a9feac02', '721d0948-8963-11ef-b0c7-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:36305', 'name': 'Assemblée Nationale', 'type': 'stop_point'}, {'disruptionIds': ['61de29de-b331-11ef-a448-0a58a9feac02', '721d0948-8963-11ef-b0c7-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29816', 'name': 'Lille - Université', 'type': 'stop_point'}, {'disruptionIds': ['61de29de-b331-11ef-a448-0a58a9feac02', '721d0948-8963-11ef-b0c7-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:8316', 'name': 'Concorde Royale', 'type': 'stop_point'}, {'disruptionIds': ['61de29de-b331-11ef-a448-0a58a9feac02', '721d0948-8963-11ef-b0c7-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:34161', 'name': 'Solferino - Bellechasse', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
446,line:IDFM:C01118,86,86,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['0609c62c-8a1e-11ef-8d26-0a58a9feac02', 'b17b88c2-b39c-11ef-ab9b-0a58a9feac02', '48b58d6c-8be0-11ef-aca5-0a58a9feac02', '43fcdc7c-b3c1-11ef-90f2-0a58a9feac02', '7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01118', 'name': '86', 'type': 'line'}, {'disruptionIds': ['7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:36651', 'name': 'Institut du Monde Arabe', 'type': 'stop_point'}, {'disruptionIds': ['7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:26362', 'name': 'Monge - Mutualité', 'type': 'stop_point'}, {'disruptionIds': ['7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29790', 'name': 'Bastille - Henri IV', 'type': 'stop_point'}, {'disruptionIds': ['7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:26347', 'name': 'Sully - Morland', 'type': 'stop_point'}, {'disruptionIds': ['7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:27228', 'name': 'Pont Sully - Quai de Béthune', 'type': 'stop_point'}, {'disruptionIds': ['7798368e-b3d1-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29792', 'name': 'Bastille - Faubourg Saint-Antoine', 'type': 'stop_point'}, {'disruptionIds': ['b17b88c2-b39c-11ef-ab9b-0a58a9feac02', '48b58d6c-8be0-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:24824', 'name': 'Mairie de Saint-Mandé', 'type': 'stop_point'}, {'disruptionIds': ['b17b88c2-b39c-11ef-ab9b-0a58a9feac02', '48b58d6c-8be0-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:37227', 'name': 'Église de Saint-Mandé', 'type': 'stop_point'}, {'disruptionIds': ['b17b88c2-b39c-11ef-ab9b-0a58a9feac02', '48b58d6c-8be0-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:27190', 'name': 'Saint-Mandé - Tourelle', 'type': 'stop_point'}, {'disruptionIds': ['0609c62c-8a1e-11ef-8d26-0a58a9feac02', '43fcdc7c-b3c1-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:36652', 'name': 'Demi Lune - Parc Zoologique', 'type': 'stop_point'}, {'disruptionIds': ['0609c62c-8a1e-11ef-8d26-0a58a9feac02', '43fcdc7c-b3c1-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:27878', 'name': 'Saint-Mandé - Tourelle', 'type': 'stop_point'}, {'disruptionIds': ['0609c62c-8a1e-11ef-8d26-0a58a9feac02', '43fcdc7c-b3c1-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:24823', 'name': 'Mairie de Saint-Mandé', 'type': 'stop_point'}, {'disruptionIds': ['0609c62c-8a1e-11ef-8d26-0a58a9feac02', '43fcdc7c-b3c1-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:24881', 'name': 'Église de Saint-Mandé', 'type': 'stop_point'}, {'disruptionIds': ['0609c62c-8a1e-11ef-8d26-0a58a9feac02', '43fcdc7c-b3c1-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:27191', 'name': 'Jean Mermoz', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
447,line:IDFM:C01119,87,87,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01119', 'name': '87', 'type': 'line'}, {'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:36737', 'name': ""Pont de l'Archevêché"", 'type': 'stop_point'}, {'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:39470', 'name': 'Pont de la Tournelle - Cardinal Lemoine', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:8434', 'name': 'Assemblée Nationale', 'type': 'stop_point'}, {'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29790', 'name': 'Bastille - Henri IV', 'type': 'stop_point'}, {'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:26347', 'name': 'Sully - Morland', 'type': 'stop_point'}, {'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:27228', 'name': 'Pont Sully - Quai de Béthune', 'type': 'stop_point'}, {'disruptionIds': ['8241fe74-b2c0-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:9111', 'name': 'Bastille', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:26183', 'name': 'Henry de Montherlant', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
448,line:IDFM:C01121,89,89,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C01121', 'name': '89', 'type': 'line'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:23324', 'name': 'Lycée Henri IV', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:37561', 'name': 'Institut du Monde Arabe', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:28422', 'name': 'Université Paris VI', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:25728', 'name': 'Cuvier', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:37565', 'name': 'Cité de la Mode et du Design', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:37140', 'name': 'Rennes - Saint-Placide', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:36689', 'name': 'Luxembourg', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:411308', 'name': ""Gare d'Austerlitz - Cour Seine"", 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:37560', 'name': 'Jardin des Plantes', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:22325', 'name': 'Panthéon', 'type': 'stop_point'}, {'disruptionIds': ['9f68e0a2-b32a-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:36690', 'name': 'Cardinal Lemoine - Monge', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
449,line:IDFM:C01122,91,91,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['a0f0a310-b3cf-11ef-90f2-0a58a9feac02', '91398eb4-b3cf-11ef-90f2-0a58a9feac02', '8d4bedb0-b3cf-11ef-845d-0a58a9feac02', '879a5140-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C01122', 'name': '91', 'type': 'line'}, {'disruptionIds': ['91398eb4-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:39925', 'name': 'Valenciennes', 'type': 'stop_point'}, {'disruptionIds': ['91398eb4-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:37117', 'name': ""Gare de l'Est"", 'type': 'stop_point'}, {'disruptionIds': ['91398eb4-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:28411', 'name': 'Strasbourg - Magenta', 'type': 'stop_point'}, {'disruptionIds': ['879a5140-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:463953', 'name': ""Gare de l'Est"", 'type': 'stop_point'}, {'disruptionIds': ['879a5140-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:26748', 'name': 'Jacques Bonsergent', 'type': 'stop_point'}, {'disruptionIds': ['879a5140-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:22745', 'name': 'Magenta - Saint-Martin', 'type': 'stop_point'}, {'disruptionIds': ['879a5140-b3cf-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:463954', 'name': 'Valenciennes', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
450,line:IDFM:C01124,93,93,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02', 'fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C01124', 'name': '93', 'type': 'line'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:39362', 'name': 'Bas Rogers', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:39449', 'name': 'Résidence Verdun', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:39363', 'name': 'Wallace - Jean Jaurès', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:24883', 'name': 'Hôpital - Pont de Puteaux', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:9406', 'name': 'Pont de Neuilly - Métro', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:21169', 'name': 'Berty Albrecht', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:28438', 'name': 'Rue du Bois de Boulogne', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:40775', 'name': 'Maurice Barres', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:28439', 'name': 'Rue du Centre', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:7924', 'name': 'Pompidou', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:23168', 'name': 'Bagatelle', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:7923', 'name': 'De Pressensé', 'type': 'stop_point'}, {'disruptionIds': ['fbc77df2-b3c2-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:40772', 'name': 'Pont de Neuilly', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:39445', 'name': 'Bas Rogers', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:40801', 'name': 'Hôpital - Pont de Puteaux', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:28441', 'name': 'Wallace - Jean Jaurès', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:7749', 'name': 'Château', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:461820', 'name': 'Pont de Neuilly', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:7746', 'name': 'Rue du Bois de Boulogne', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:40776', 'name': 'Rue du Centre', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:40774', 'name': 'Maurice Barres', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:7747', 'name': 'Place de Bagatelle', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:39494', 'name': 'De Pressensé', 'type': 'stop_point'}, {'disruptionIds': ['0163329c-b3c3-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:7931', 'name': 'Pompidou', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
451,line:IDFM:C01125,94,94,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01125', 'name': '94', 'type': 'line'}, {'disruptionIds': ['e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:36305', 'name': 'Assemblée Nationale', 'type': 'stop_point'}, {'disruptionIds': ['e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29816', 'name': 'Lille - Université', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:37140', 'name': 'Rennes - Saint-Placide', 'type': 'stop_point'}, {'disruptionIds': ['e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:8316', 'name': 'Concorde Royale', 'type': 'stop_point'}, {'disruptionIds': ['e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:34161', 'name': 'Solferino - Bellechasse', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02', 'e0a4878c-b1b4-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:8434', 'name': 'Assemblée Nationale', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
452,line:IDFM:C01126,95,95,Bus,network:IDFM:Operator_100,"[{'disruptionIds': ['838e4bf6-b3cf-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01126', 'name': '95', 'type': 'line'}, {'disruptionIds': ['ddd25232-a8a9-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:37115', 'name': 'Auber', 'type': 'stop_point'}, {'disruptionIds': ['ddd25232-a8a9-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:37524', 'name': 'Havre - Haussmann', 'type': 'stop_point'}, {'disruptionIds': ['ddd25232-a8a9-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:37355', 'name': 'Opéra', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:22748', 'name': 'Saint-Germain-des-Prés', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:37140', 'name': 'Rennes - Saint-Placide', 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:22642', 'name': ""Rennes - d'Assas"", 'type': 'stop_point'}, {'disruptionIds': ['a3b9ae66-b294-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:20123', 'name': 'Michel Debré', 'type': 'stop_point'}, {'disruptionIds': ['838e4bf6-b3cf-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:37143', 'name': 'Saint-Germain-des-Prés', 'type': 'stop_point'}, {'disruptionIds': ['838e4bf6-b3cf-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:28264', 'name': 'Musée du Louvre', 'type': 'stop_point'}, {'disruptionIds': ['838e4bf6-b3cf-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:8444', 'name': 'Jacob', 'type': 'stop_point'}, {'disruptionIds': ['838e4bf6-b3cf-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:27071', 'name': 'Palais Royal - Comédie Française', 'type': 'stop_point'}, {'disruptionIds': ['838e4bf6-b3cf-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:34167', 'name': 'Pont du Carrousel - Quai Voltaire', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
